sentiment,text
1,"watching girl, interruped. "
1,rev run is inspiring me -- the best angle to overcome any problem is the try-angle...AMAZING!  hahaha
1,@JoeTrippi It's not a criticism. Just a observation 
1,I am having a pleasant time  i just wana say Hi to the twitter world!
1,it's all over now ... I won't even pretend to accomplish anything.  My little tortie kitty has just curled up in my lap.  
1,@williger oh no! Sorry... but I couldn't help but laugh at your tweet about losing your car. 
1,"@Firequacker She looks more like 67!! You, of course, look 25 "
1,I think I have the new version ok now. Just committed a couple of bugfixes. Wrapping it up for release 
1,"@axerickson There has got to be better dining ooptions than that, even in Cincy. "
1,@benjibum haha. thats what I say about my cat.&quot;SHE LOVES ME!!&quot; but then i pick her up and she screams her smelly breathe in my face.  haha
1,@ZaphodCamden we just went and got some so my craving is satisfied 
1,going to watch practical magic again 
1,@DavidHowell about to post garden photos to flickr - having a blast myself 
1,"things are looking up! happy happy happy, that's me! "
1,i can see his headphones  #ASOT400
1,"at subway with cynthia,  finna go home soon and make cupcakes , yayy."
1,@RickMeasham Crappy audio is the podcast equivalent of a yellow background with red text surrounded by animated gifs? 
1,@ena2345 lets go all out on emo  / wrists
1,i'm home at last and tired!!  i am gonna hit those of you up who wished me a happy birthday in a lil bit..  
1,@LucyLovesJBx  Hhaha i no i cn't wait for it to come out 
1,@jlee_ aww thanks! 
1,@_xotashhh yes i believe it does suck to be you 
1,@Houseonahillorg And yes they can be grown indoors...right by a window so they get some sunshine so they can photosynthesize a bit lol 
1,@EmeraldDiscount We both don't believe them. But it's good they know JJ knew straight away they were here. I'm like security 
1,@GillyLiz  @Justboredok and  @Lukemufc I just dropped in to say G'night all. Its just great to have Sarah back  
1,"Life's a climb, but the view's great!!! love that movie "
1,"Happy Saturday Tweets...Oh my goodness we've been battered by rain all day today, it's been a sluggish day...oh look, finally some sun "
1,"@karmadillo - Stilton, crackers, red wine... I could go on :p "
1,@harday not that funny in my opinion... 
1,...on Sunday 
1,@UndressJess I'm still following  I wish I could change mine to 'rockalily' but some imposter has it
1,Had fun with @calanan Excited to see the photos. I'm also excited that Twink is worn out. 
1,Cookies make me so so so happy 
1,im going to bed now.. my eyes are practically shutting!  night! x
1,(@simone_QoF) &quot;Ah ha ha shut-up&quot;  #film_club
1,"Just signed a 12 month lease at the Metropolitan in Seattle! Hello, good life "
1,@Tater_Nuts oh thats right; happy birthday 
1,YEAHHH Annemarie is in the next round 
1,@updowndesign - how's it goin'? ... I know it was kinda drastic planning a trip so I wouldn't have to help you move 
1,OMG! with Adam 
1,@FayRedfern didn't know you were on here 
1,"@Ipswich772 No not really my thing, but ive found Scary Movie!  "
1,@markhoppus i agree! @theaudition's new album is great 
1,Doc's here. Said that t/ pain my grandmother's feeling right now is just caused by gases. She's doing great.   http://twitpic.com/3jyhf
1,"@Sgcatalyst A City Clerk should be an abassador to their community, not just in the office "
1,@LisaGalentine you rock!  #300
1,@anikadagreat I see. I shall go back to minding my own business. 
1,"Still busy writing, but after 14 hours or so, I'm still getting nowhere fast. Happy days "
1,@thisisryanross very... 
1,trying to look for a job! &amp; im NOT going back to my previous job.. sorry excoworkers! not doing it 
1,Hey center second row  my names brenda !
1,Just finished mowing the long. Going to go get washed up and changed. Then going for a delicious dinner at Cracker Barrel 
1,@kimberlyyxox glad you allll had a good time! 
1,Just been to the Indian with a mate nice big curry now 
1,"also, bought some Disney Princess pencils, rainbow colored alphabet stickers, and a iron on patch of the Earth @ Target...  Good day."
1,@markygk Have more contests 
1,The/ Happy is coming over! (aka liza)  Im excited. Were going to chill outside on this beautiful spring day.
1,loves this city 
1,@clairehearty I am glad 
1,Yay blonde again 
1,http://tinyurl.com/cf7jm2 TAYLOR TAKING A PIC WITH ME AT THE END 
1,@Tracysell I hope so.  But I be mine look better then Jeff's 
1,"@nevernotknittin I consider my car to be a mechanical pet, that will bite me if I do not take proper care of it. Must appease the beast "
1,I am seeing the Hannah Montana movie again 
1,im hungry. bring me something to eat! 
1,at the cape with my wonderful girlfriend 
1,@arancinibaby they're about an hour away Auchterarder inbetween Perth and Stirling Crieff 20mins from there  St A about 1/2 hours from AU
1,"@matrixwarrior  You seem like a very, very interesting fellow.  "
1,What a wonderful lazy day 
1,"@Ify Olu, I think I need a new twitter page for David! "
1,@Jazifer you're gonna get there first? Let's tag team beat the crap out of the twat k?  #groban + RAH Chess was amazing.
1,"So many new followers today, that I say hello to everyone right away. I'll try to catch up tomorrow. Until then - Thanks for following me "
1,@PamelaGlasner Sounds like a very interesting and fun book - look forward to it!  Great Alan Rickman story  
1,Watching the rain drops &amp; thinking happy thoughts 
1,@UndressJess Heh. Cool. Glad everything worked 
1,"@lumendipity Wow, that is very impressive.  Better get my signed copies ordered soon "
1,@mrskutcher Check out the comments on  http://bit.ly/11dYZZ  to see how many ppl viewed because of you 
1,Bicycle! Bicycle! I want to ride my bicycle!  And I think i just might. before it rains. Hi twitter fam!
1,loving the weather 
1,@HousecatHST absolutely no need to. I have Noisia producing my album. 
1,@SteveBrunton you can say that again 
1,in the apple storeeeee 
1,http://twitpic.com/3jymj - On our way out 
1,@Croutonff5 you've got a real bad luck with throwing up recently 
1,Somebody ask mimi if i can come over. 
1,@punchrockgroin LOL - thanks for the preview 
1,@samantharonson yes because then she wouldn't be her true self...plus all the burping would be more gross if she was pretty. 
1,"@Irish1974 Sure.  Be right there.  I am a half-ass duster and swifferer, ya know.  Still want me to come over?  "
1,"[Creedence Clearwater Revival ï¿½ Fortunate Son] Hello @adbert, doing well. Thank you for asking. And you?  ? http://blip.fm/~4ju9z"
1,@brendaSINGS can u follw me please? 
1,It's a beautiful day in the neighborhood... 
1,"@BlackoutsBox  Apparently not.  For once, I'm glad for suburbia!!  "
1,@AliceeXD YEAH!! (Don't hold your breath)  
1,is so ready to move into my apartment and start my own life 
1,Brentwood High School prom tonight. Hoping everybody has fun AND makes smart choices. (It's possible to do both!) 
1,Ethier just hit a home run! That's my boy! 
1,Takin care of Casey 
1,@okesanne Hiya  Naw - I'm not Dave Lamb from CDWM - but *he* does get asked if he's PembrokeDave quite often!
1,@HilaryAnnDuff hope it went well!  enjoy your dayy!
1,"stratch that. no zachy. there's mountain dew code red though, and all is right with the world. "
1,Follow These Ppl!!  @B_danielle @Chyna_B @DeiondraSanders @Inayah
1,"@tommcfly red light district? dont go getting any ideas now tom! This is my 100th update, FEEL SPECIAL  x"
1,@Tracysell I admit to defeat to you. You're the hottest midwest chick I know. 
1,In NY they don't dress for comfort! 
1,"@Bonedwarf Yeah, that song at the end was just the....*ahem*...icing on the cake.  "
1,"@wossy me &amp; my bf nearly wet ourselves chuckling at your Donatella/ The Wrestler joke last night, hilarious "
1,Got for the record watchingvit love u britney u do love yr fans 
1,@Jesuspunkrokr hey gurl hey. feels like we havent talked in ages! i been fine thanks. busy busy. how you been? 
1,"At Pax...my daily lunch spot. Although it's not lunch, I needed a salad. "
1,So I figured i would give twitter a chance. I don't see whats so great about it yet but hopefully it will grow on me SOON 
1,@daisypops ok huguenots?  like so do i  actually its mums name her side. that bugs the french my name is french.
1,best friends birthday party tonight!! yay! i looove being in Nac with the best friends ever. 
1,@Klutz315 can't wait to see the movie hope its as great as Twilight (or better) can't wait for Eclipse best book of the Saga i think 
1,@awestra I agree. That's why i tweeted my inquiry. 
1,gonna go for a nice warm bath now maybe with bubbles then watch a movie 
1,"just made 4 Bath Ba-Bombs: Kiwi Banana, Cinnamon Buns, Vanilla, and Tropical Pineapple! Look for a listing soon. "
1,"@BigBishop Man, too bad none of that stuff rubbed off on you  Will do."
1,@freeeky is it halloween yet?  i'd prefer to go all indy. for the cutting utensils. http://tinyurl.com/d4xcwg
1,this script might be my best work yet. very emotionnal. I amaze myself writing it. (even if there's still badass vulgar dialogue  )
1,"going to take a nature walk, listen to some music, and enjoy the beautiful weather. "
1,waiting for dinner... then out for a night of recklessness with the besties 
1,Too tired . Good night    'Tomorrow 
1,"is being a print right now. Finals, finals, finals. "
1,Leaving. Be back in a few hours 
1,@4everbrandy mayb get some lessons b4 summer n make her smile 
1,@WeThePeopleCare Talk to me in October 
1,I love cute shorts. 
1,@paurubio heeeeey  good luck! 
1,"@crystalfranta you're funny! it took me a while to get used to it, too. "
1,"@OkAvonLady Your answer was twit4trivia to @mrtweet 'fun trivia quizzes' http://cli.gs/17zjn0. Close, but not quite! give it another shot "
1,@PhillyGirl528 ya just gotta jump in   that's what i did... lol
1,@kevinhart4real curtious of Akron Ohio 
1,"@rockchick_30 Not bad at all ta!  Just recovering from Dublin, listening to music and having a couple of glasses of wine. You? xx"
1,@fullsizebarbie  girl that reminds me of one of my fav songs.. except it's the opposite... http://tinyurl.com/cnzkf4
1,@Snap_C Doing alright and you? Miss ya! 
1,@jmo23 got it @adbert must have seen yesterday's meal 
1,"@Veronron ive got a new one!!  btw, your gonna be jealous of the card i got your sis ;) alexdeleon http://i41.tinypic.com/nlwfb7.jpg"
1,"I'm trynna' make some Thai Iced Tea, 'cause aye -- It's a beautiful day  Haha."
1,@thisiscaliluv can't wait to see some more videos from you! 
1,"@TheEllenShow Hey Ellen shame i can't get the US QVC, i'm totally addicted to the UK Version,you should go on that  xxx"
1,Feeling very confident about my DeviantArt.   http://rawritznikki.deviantart.com/
1,"@danielledeleasa  hi,  how are you?"
1,"@TracyLynnDeis oh, and one more important person.. who knows a lot (just like you  meet @MisterNoodle"
1,@ludajuice http://twitpic.com/3a2ww - lol..she is too cute for her own good 
1,Just have to say - I ADMIRE SAM JANUS - Yeah - I had to say that -   =D
1,"@wowser and it's 6 feckin' mins long!! right, i'm giggling off to bed now! thanks for that! "
1,"@goboda Aww, thanks Jim! Hope you're having a blast with @genehiga ! "
1,"@trent_reznor Grammar police revised, thank god for delete.  You crack me up. +1 pt to you. At least you will avoid solar radiation."
1,"ahh, coffee. "
1,is at home now .. gah now its time to study.. no wait.. after dinner 
1,is getting ready to invade KKG's formal...bahahaha!  &lt;3 my Leah!
1,Had a thoroughly nice day today in bury. Saw lots of pretty animals and flowers 
1,@bayardrussell See you there 
1,@hannaheartbeat im here 
1,"relaxing, what a pretty day outside "
1,Enjoying thriftys black cherry ice cream like in the old Ridgecrest days 
1,@Bipolar_Blogs I do have Wordpress.  I'll take a look at FeedBurner tonight if I get a chance.  Thanks for the heads-up! 
1,Grandson's over for the weekend. Something about that child just makes me smile. 
1,@kimburry yes. lol and yes I diiiiid. yesterday. 
1,Updated my twitter profile image as it didn't always display properly on differing resolution monitors. Hopefully this display better 
1,@Morkfr0m0rk 
1,"Just watched &quot;the Strangers&quot;, very strange movie. Fun though. "
1,TT bike shakedown ride. Along the way fixed the shifting on a new Cervelo P3 ridden by  World Record holder/Gold Medalist Barb Buchan. 
1,@TheBohemianLife First couple weeks in July  Start work July 27th
1,Follow These Ppl!!  @B_danielle @Chyna_B @DeiondraSanders @Inayah 
1,Como Zoo was amazing today! So nice outttt! Now I'm watching &quot;Madagascar 2&quot; 
1,@ChubbyGayMan Isn't the weather awesome today? 
1,"@MerryMonteleone I'm so up for that!  Sounds fun. And you're a pro, I know, so all's the better for me.    I just do a one card reading"
1,Woot! Im off! Cant wait to go home!!!! 
1,"@edgedood By the way, are you following @SethRader?  He's in So Cal.  "
1,"@teh_Joker Yeah, now that im done puking crown and coke "
1,@ tinolao good idea!  i think i will do that!!
1,@goodshoeday Thank you 
1,Out to dinner with victoria! 
1,Ludvinco Einaudi - great soundtrack to &quot;OMG I'M GOING TO FAIL ... ARGHHH!!1!&quot; coursework sessions 
1,Wesleyan Academy EAGLES WIN Girls Indoor Soccer finals!!!  Epic penalty shots! Wewt!!! WA Eagles CHAMPIONS!! http://www.FutbolBoricua.net
1,Going to visit Howth tomorrow with Danielle... a Canadian I met here at the Hostel 
1,"@getoutmore Thanks to y'all, and to the sponsors.  Love my new swag! "
1,@BigDaddy978 Oh I wouldn't go so far as to say I was addressing a troll but sometimes people get carried away with leader-bashing 
1,Waiting for the yummy turkey to finish cooking 
1,guess what? my day was exhausting. I'm tired. I go to bed now. good night everybody 
1,@waraney: thx ney. But its my weekly schedule actually  u hv a gr8 day too!
1,and its a beautiful day to drive 
1,@Debs1302 I got my current job from a message on the TESS opinion forum. Interviewed 3 weeks after starting at the school as well  
1,Tip-a-cop  then graveyard shift!!
1,deffinately gonna take a nap --- a long napppyy 
1,had the best walk through Hanham woods and supper at Ma Beese's tearooms!  Beeser salad for life &lt;3 &lt;3
1,@solangeknowles try brazzaz (brazilian steakhouse) 539 N Dearborn downtown. It's REALLY nice 
1,"@joepolitics Awww thank u sir   Means soo much  So many twits, so little time LOL"
1,live music in 45 
1,was on the phone to Trish  x
1,Got my C# web service wrapper for my python modules working - Python modules talking to my database and iPhone talking to my web services 
1,"@nick_carter http://twitpic.com/3jvu6 - uhhhn, what's that you were drinking? i'm thristy now! your face is like &quot;HAHA, I'M SO FUNNY&quot; "
1,@gordonmilligan linux is good? I've only been saying that since..... Well you know 
1,Just bought some nice sun glasses for under fifty bucks 
1,Retail therapy for the win! So happy now  (until my credit card bill arrives...)
1,@VinceLee you guys are clowns  it made me laugh. ? http://blip.fm/~4jus0
1,"Going 2 the movies, listening 2 some avril lavigne.... Ahhh saturday  *I am Charmed*"
1,i love it when dogs chase their tails. its just soo funny 
1,Going down to fells for pirate weekend with k-dawg and greg! Should be a blast 
1,@Maldini Is that your own work? Love it 
1,lifestyles of the rich and the famous 
1,Did perty nice in the track meet... 
1,eationg oreo cookies and uploading pics 
1,"@NeridaHart I have no idea about that. anyway, if we run the Gov 2.0 BarCamp on a Sat its unlike to conflict with anyone "
1,@twtad it's cute! 
1,yay!! Davy called 
1,@petewentz  head to the galleria cus my good friend @lisaKristinee is one of the biggest Fall Out Boy fans i know and shell be there  xoxo
1,"Strum me like a guitar, blow out my amplifier "
1,"@sundaycosmetics I feel inspired. Just finished an amazming EFT session, got invited to do 2 radio shows "
1,@findingurstyle secret location! Not telling! Lol jk She'll be at NWU  $7
1,@Meghan_xoxo wooo! it's on til like 2am tonight 
1,He who believes in ME will never thirst  thank you Jesus
1,wooo! that was fun 
1,"My 36 yr old daughter was baptized today @ our local convention.  I missed it-down w/the flu, Thank you Jehovah 4 the wonderful blessing "
1,@schix :T I am thinking of you a lot today. Really.  Your words have blessed me in ways you don't know! Hang in there. cuddle cuddle
1,of course my &quot;I love Pamela&quot; does not count. I grew up with her boobs! Beacons which inspired me to be who I am today! 
1,hmm... i should start a website: iwascalledfirst.com where ppl compete among eachother for this prestigious status! 
1,@MatthewWardle You said pants and isn't it about wrestling?  Ahh small things and my mind 
1,I'm liking how my hair looks today. 
1,dbtp.org Chatroom Setlist Discussion will be begin at 8:00pm EST  Drop in and share your thoughts on set  http://tinyurl.com/brll3f
1,@jackiedanicki where are you at Ms Danicki. I wanna go swim too! Thinking of heading to the foster city pool w @bheavens 
1,Ramen Noodles ---- http://tinyurl.com/cnk63d What I believe is the unsung hero of the recession &amp; my college days 
1,@sjdvda ..u support real madrid then i take it 
1,@chriscornell loving the hair by the way 
1,Y!:visit my website plz!  http://www.psiadoreyou.com
1,"@Luceeee Ha, it's easy if you have hand-eye coordination. "
1,@TwoSteppinAnt but it's crazy weird.  hope your days  beautiful
1,@AnthonyRaneri ill be there 
1,"#asot400 lmao at mr sam, think of the sly dig at the track he's playing now and with what's going on right now. "
1,I now know what all the &quot;Twilight&quot; fuss is all about... WOW! 
1,Ready to get this wedding started... this should be a fun group 
1,"@MaryBethChapman Also, wanted you to thank your husband and &quot;Uncle&quot; Geoff for taking a picture with baby Stellan's name!! He'll explain "
1,@MmmBaileys &quot;It seems that I can no longer sepll&quot; boom boom tish! I'm here all week 
1,The day's almost over. Yay! Going outt..! 
1,no updates today or the day before maby! 00.19 am   
1,"Had a good day so far. Played golf, got a hair cut, went to home depot, and just finished a BBQ... Movies &amp; drinks next "
1,@musiccityace I just found out about this aspect of twittter and saw your message will add you next time-- send reminder 
1,dios   on live THE SUBWAYS AT SOMA ? http://blip.fm/~4jusi
1,"I thought I had no friends, Paige has less than me! Haha "
1,@Parakeeet Haha. The little perv. :p &lt;firm tone&gt;: P! Go to bed! Now! 
1,STL/CHC goes over 9.5 early in the 8th. Good news and a fitting end to a nice profitable day 
1,@frackyland yep 
1,good day  but I hope to get this paper done!!
1,@mzsarcastic it did...It look's nice 
1,"@emileefuss good to know...didn't want to be, well, surprised! "
1,Watching Bad Boys &amp; Bad Boys II. Evening with Michael Bay    http://www.imdb.com/name/nm0000881/
1,I'm on my 600th Tweet!! Woo Hoo!! 
1,"Just came home from work! now chilling out and being bored, o and it's KAREN "
1,"if you're going to be passive agressive toward me, you'd better have the balls to deal with me calling you out on it. Whew, I feel better "
1,is a busy dog...have you seen all the people I'm following? 
1,@jamfaced never realised you were so into diving. I mean you surely have to be to do it in the UK. More a tropical waters man myself 
1,is going out for dinner on a patio somewhere.  It's SO nice 
1,@joelcomm thanx ! still learning lingo 
1,@blasha lol the q should be to @mo3ath 
1,getting ready for surprise 30th party 
1,@jimmywhite09 I'm chillin B .. you better enjoy yourself! 
1,@ChubbyGayMan We're getting ready to eat. I'll be back later my friend. Enjoy dazzling the world around you  You're the best!
1,@JoneShxt : I Do 
1,"@petewentz If you're in Houston, you should stop by the Mattress Firm and get a new bed! If you don't want a bed, the Galleria's nice "
1,At sum place with ugly girls. And Gage and Andre 
1,watching ..&quot;You know you love me xoxo gossip girl&quot;  this is my heaven
1,@ovenglove it's amazing how much better we feel when a task is completed ... of course another task always finds its way into our lives 
1,Thank you @hohenja and @deliahohen! I also got my eyebrows waxed too. 
1,Relaxing for a little before having to eat and get ready for prom. 
1,I took a shower then didnt feel like strightening or curling my hairl haha so its just blehhhh for tonight. i dont mind tho 
1,@Jus1King Peace King! Yeah yo I was their friday night but had to flex. On my way out to NC now 1 day Mrs International will hold me down 
1,@madnessisay but the top part is much more delicate than the bottom!  only needs minimal steaming!  but!  but!  
1,@tarek http://twitpic.com/3jzd1 - looks yummy  were u sitting on the ground??
1,"Oddly, dotm refrains from tweeting birth until I am on my way LOL for now it's just a quiet Saturday and pregnosaurs are sleeping "
1,@timtyrrell soy ice cream tastes bad. They have coconut milk ice cream 
1,@oliverwalton i know im not normally on here but il though il be cool and see what is happening on the world of twitter 
1,"is really looking forward 2 tom, cirque then curry! perfect day me thinks "
1,Waiting on smart-alec comeback from @seanbd 
1,OK... I'm so new to this... I dont think its that big over here... or as big as it is in the States..By hey i'm going to give this a try 
1,@KUOWBernard Lyrja Francis! What a fun tweet. 
1,"yeiiii, por fin : D by the way i love u @polipetroli "
1,@likelyto hey thankz for following me 
1,@MiDesfileNegro i couldnt remember the word for trouser in german so i jst went ah shit  gd timesssl
1,"Bike ride, shopping, photoshoot, tux fitting and hair cut down! Just a wedding a batchlor party to go. I love my life "
1,@ChefPatrick You need to experience some Greek meatballs  http://tinyurl.com/6lbhf2 Funny recipe video (Greek-Cypriot)
1,getting ready to babysit 
1,@sassyashli It's not too bad. 
1,@richardblais @ChelseaFC beat Arsenal 2-1 in case you missed it 
1,Signin on to twitter for the first time..  im exited
1,Does anyone in leeds have a laser printer? Let me use it tomorrow! Please? 
1,i love my family 
1,@hopeinhell brains r zombifried! Princess woke up every hour prob due to immun booster shot on Friday. I concur on the need 4 coffee! 
1,I wonder why they don't have good tv channels in Kentucky? 
1,"@BrenRySpenJon 'ello love!  it's like 100 here, so you're not alone... haha..."
1,is trying to figue out twitter. 
1,k my tooth feels better ima cancel my appointment  just gonna go get the fillings and cancel the tooth pull
1,Is in china town 
1,@ivanquadros That sounds kewl to see on a picture 
1,@alanore muchly enjoyed. i wanted more! but dont want to be an alco on my own 
1,@mileycyrus hi miley just wanna say me and my mates are big fans we always dance to your music and embarass ourselves great fun  thanks x
1,"@CMMLove23 Thank you so much  I appericate it,do you ever go on myspace?"
1,I can't wait to use my new toilet!!!!  
1,@tweepl Isaw this golden root thing all over London. Maybe it's a cross-marketing idea by Durex 
1,@petewentz eat in the restaurant and shop in the shop  helpful!
1,@RachelRoth dope. we're heading to the @do512 bbq pre party. then #del at emo's! stoked. 
1,"Nothing like awesome weather, bbq, and hundreds of people I haven't seen since I left Long Island "
1,@Klutz315 s exciting! looking forward to seeing it! 
1,Wish I knew how to twitpic..took some fab pics of 1of my dogs holding things on her front paws...who needs Britain's got Talent 
1,@tommcfly hope you had a good show  what's Amsterdam like?
1,"OMG, I'm about to watch another fucking movie, my life is wasted away in other peoples story lines, AAAAAH, can't wait till P calls me "
1,@backstreetboys come on Brian...say something for us.....pleaseeeee...it's quickly and don't hurt...&quot;make me a happy fan&quot; 
1,@maydyBo oh my gosh! That's beautiful  take pictures so you can show n tell .
1,Lord of the Rings is on... I'm so grateful the Ents were included  that was a brave move!
1,What a dilemaa. Thai Cafe now finallly 
1,"@MsPonita Little Men/Monsters will be tackled tomorrow.  Food delish, yes. Wine good too. Bed calls."
1,Is hanging out by the pool 
1,"Awesome weekend at @kenanflagler - enjoying career panels, meeting new students, and scheduled naptime.  Back for Taste of Chapel Hill!"
1,@salspizza Now you know what I was going on about - same sentiments 
1,what kind of jokeï¿½ï¿½ï¿½ so..i need more sense of funniest  
1,@ruskin147 I have made big tough Australians blanche with effective use of the English language. The meaning of the word twixt is useful 
1,@NathanFillion who's booksigning? oh! is this the borders thing? i'm going tonight (Fresno store) to spend money and be supportive 
1,@joepolitics let me  know when you in ATL &amp;  we'll do it big  you need to come here on the full service tour. how bout it? ShannaBABY!*-40
1,@blacktar Didn't she quite clearly state that she wanted to give Elain Paige a run for her money?  #susanboyle
1,just watched Oprah and learned all about &quot;tweeting&quot; 
1,@Almay98 I like a mix of both 
1,"@iversecomics @mikecane It's kinda obvious. They can't, at this point, change the resolution or LOTS of Apps would break. Limits the size "
1,"@mileycyrus it is VERY silly the stories the press make up, don't worry most of us understand they are all OTT anyway  x"
1,i loooooooove mcfly and that will never change! 
1,Taking a nap coz i can 
1,"and wife are shopping at the Great Mall in Milpitas. Great prices for us, with the dollar still reasonably low for us... "
1,@mousebudden its ok  sleep if you need it sexii
1,making pad thai and staying in for the night 
1,@xanister and the guy who did it (by accident) is friends with me on Facebook. 
1,http://www.th-designs.co.nz/ --- Just made the first revision. Feedbacks are welcome! 
1,"@gymicrae Hey, I thought it was funny. I flipped back to see what you would do. You are really a good guy! Ok, maybe not! "
1,Time for a coffee/gardening break with mom 
1,"@DebNg Thats why I only have about 20 people on there. That way, i only get the information that I'm genuinely interested in "
1,"@dougiemcfly dougie, my dog has his name! "
1,I'm on a boat! &lt;3 ferry system 
1,"haha, yes! @bradisbored does that apply for you as well? Do you look like sour cream/queso smothered chicken enchiladas? Cheesy! "
1,@primaryposition Do you know &quot;Low level Lou&quot; 
1,is watchin family guyy n on diana-vickets.com!! 
1,"@Knittygrittygrl Well, I'll be darned, fancy meeting you here!   Do you have your LA dates set?"
1,@CynthiaY29 Hi! 
1,"@nathaliep cool, lol "
1,just got new cycling shoes!   
1,enjoying a nice glass of Cabin Fever and Lemonade 
1,http://twitpic.com/3k027 - New trench coat to protect me from the rains 
1,countdown to NBA playoff game...spurs vs. mavericks...love this game 
1,Watching life of ryan&lt;333 (yee its baaack!) til i have to go to work. 
1,"@jzy lol, I had not seen that before, funny "
1,"@scott_mills ahhh, in one foul swoop you have made me feel uncool haha "
1,"I love when hibachi men DON'T throw food at my head, loving this man hardcore "
1,@dear_gravity &amp; @tonyafathead early thx! 
1,standing in line at walmart   
1,just got home from a successful day of shopping! i am ready for tonighttt! 
1,"12 inch meatball pizza  sweet,nw to get some red bull"
1,Just got done with SoundCheck &amp; we're having a hookah session in the van now 
1,"just set up my twitter page  the ball has started rolling now, lol"
1,"Working on a killer opening for tomorrows sermon... Hope it all works out... If not, this is what you call &quot;over promise&quot; "
1,is making tea 
1,just seen the movie 17 again! 
1,@ianbrodie ~ I hear ya. I'm still waiting to be approved!! (LOLLLL) Let me test the waters! 
1,more wine? yes please! 
1,@mileycyrus We'd love you even if you did  love you milesssss
1,@Toneey oui 
1,@PropertyVoyeur  Feel free to use me as an example of a Realtor to connect with.  I meet the same type of buyers - http://www.ChomzTV.com 
1,"http://twitpic.com/3k02s - Soup, etc. At the mongolian grill. "
1,"@theschnaz I tend to always bring it back to food, or design. Usually food. "
1,@SethBuzzard I apologize.  I was just doing an impersonation?  
1,@KristinRose Congrats on the new office. Your not too far from us! We will have to have a tweetup 
1,@MarianSpier I want to come to the lecture so keep me posted 
1,"@Paulston Mmmmm well you wear a hat to KEEP warm, so you don't expel your heat away from your body when its cold "
1,"@oliviabell your tweet wasnt in my timeline, have you seen the kid? I'm not trying to be mean to a child, just honest! "
1,is the new miley cyrus book good? hope so. ordered it 
1,"@LittleSussy I know!  By the way, you need to put @ next to the name or else I don't see the replies on my phone. ;)"
1,loving Tartu city and it's coffee place...  Thanks AIESEC Tartu OGX team for the cool day and my dear Kristiina for hosting! 
1,"Taking a break from coding.  Twitter library can now update statuses  made good progress, probably needs some refactoring work though."
1,"@renko9 Kk, thanks  #asot400"
1,The desk is on it's home stretch! Woooo!!! 
1,@fr3dly have fun 
1,@107designs Thank you for the link. 
1,just finished studying  but I have a headache!
1,Wen't to walgreens and bought some cinnamon gum  Spicayy!  curled my hair and it looks dreadful! jk  Tweet Tweet
1,is chilling. 
1,@skutsdead I was surprised I was!  I miss your face bee tee dub!  
1,I'm taking the most relaxing bath ever! 
1,taco sry about the forhead flicking !!!! 
1,@ home eating with yvan 
1,Feeling much better about tonight's show. 
1,yin yang concert in a bit... panera first 
1,"@JoeNBC ah you poor thing, i can empathize with you a little. i my hubby is a rep. and i am a independent. stay strong "
1,@Flimsey Am loving your English to French translations 
1,hahahhahaa this is just soo funny! 
1,Lovely day in the sun  Now I have to write a paper...oh the life of a perpetual student
1,fan says: &quot;letters burning makes me sweat&quot; ... we're not sure if that's a good thing or not... 
1,"@envyoftheworld @Prayter  Okay, I take all the prayers I can get "
1,check out my site for your myspace needs 
1,@hawpunch yes if there is the dams app in the apple store I prefer to buy there knowing money will go to the dev directly 
1,@undertheground 
1,hi @BrandonEclipse ! I would suggest music of my electro project *** http://bit.ly/12KoF0 *** free download &amp; have fun  cheers
1,"has both her wife, her good friend Maria AND uncle Kelly over tonight and couldn't be much more happy!! "
1,@ohmygodroysh sorry i was in the bog lol! Yep youre my friend five minutes on twitter and im already sharing too much info with ya haha 
1,"@raincoaster thanks for offer but have a going away party for friend headed to Kananaskis. Voya looks good though, have fun fancytimes "
1,@JackieHernandez awww I love couples  for right now i'm kinda the swinging bachelor lol 
1,"waiting my friendsss, at night we go to a party "
1,@tommcfly holy crap youre amazing 
1,"Oh god best day ever, Star Wars IV in the breakroom and sistas tonight. "
1,@kurtjohnson Does that include meat? 
1,@maggim nothing struck my fancy...except for some beetles...EEP 
1,http://watchuwant.tv/ just passed 1000 unique ips. not bad for the first month  engagement numbers are pretty high: avg. 13 videos/user
1,@maclily having a fantastic one so far .. but it must be your turn for a coffee run surly 
1,@trent_reznor Surely the rain cloud that follows you around will block out the sun? 
1,@melimel2100 that's if its a birthday party 
1,"Wishing Jackson Dale a happy 18th bday! Miss you and Love you babyboy, dnt go too crazy up there boy. Hangin with my girls. Texties "
1,studied on the Terrance in the sun today. I am a blessed woman! 
1,one more follower 
1,Mmmm i love me some zac efron. he is delicious. 
1,"uff, got through it, any slow, indie songs for me? anyone? "
1,Roadhouse is on T.V. Everyone should see it; you get to see Patrick Swayze's butt. 
1,@hohokam you're older than I am and your still out barhopping on Fridays? 
1,Dixon and tabby I will join you in there tomorrow 
1,Having a relaxing day  loving it
1,at Gaby's house lol 
1,@LizUK that's a talent I didn't know you wanted/had - remind me not to upset you in a chinese restaurant 
1,"FOLLOW ME !!! ... im so interesting, i think "
1,@ReeReeKins Yay! I'm excited for you! Do you know what you're getting yet? 
1,@mileycyrus ...how are you ...??? please write back... 
